ProductSKU,RecordUID,DeptName,ItemName,ItemDetailedSpecs,SellingPrice,CostPrice,CurrentStock(QTY),CaseQuantity(CTN),UPC(BARCODE),AlternateLookupBarcode(ALPHANUMERIC),ProductVariant,DimensionScale,AltKeyAlpha,AltKeyBeta,AltKeyGamma,AltKeyDelta,AltKeyEpsilon,AltKeyZeta
2615,,FOOD & CONDIMENTS:,LIFEBERGFOODS BEANS FLOUR 1KG,LIFEBERGFOODS BEANS FLOUR 1KG,0,0,9,1,6.15211E+12,6.15211E+12,,,,,,,,
2618,,FOOD & CONDIMENTS:,ROYCO SEASONING CUBES 100CUBES 400G,ROYCO SEASONING CUBES 100CUBES 400G,0,0,3,1,6.154E+12,6.154E+12,,,,,,,,
2621,,FOOD & CONDIMENTS:,MAMADOR SPREAD 450G,MAMADOR SPREAD 450G,0,0,5,1,6.154E+12,6.154E+12,,,,,,,,
2622,,FOOD & CONDIMENTS:,DEVON KING'S COOKING MARGARINE 250G,DEVON KING'S COOKING MARGARINE 250G,0,0,17,1,6.154E+12,6.154E+12,,,,,,,,
2623,,FOOD & CONDIMENTS:,MAMADOR VEGETABLE OIL 3.5L,MAMADOR VEGETABLE OIL 3.5L,0,0,4,1,6.154E+12,6.154E+12,,,,,,,,
2625,,FOOD & CONDIMENTS:,MAMADOR VEGETABLE OIL 1.5LTRS,MAMADOR VEGETABLE OIL 1.5LTRS,0,0,7,1,6.154E+12,6.154E+12,,,,,,,,
2626,,FOOD & CONDIMENTS:,DEVON KING'S OIL 3LTRS,DEVON KING'S OIL 3LTRS,0,0,5,1,6.154E+12,6.154E+12,,,,,,,,
2627,,FOOD & CONDIMENTS:,DEVON KING'S OIL 2LTRS,DEVON KING'S OIL 2LTRS,0,0,14,1,6.154E+12,6.154E+12,,,,,,,,
2629,,FOOD & CONDIMENTS:,DEVON KING'S OIL 5LTRS,DEVON KING'S OIL 5LTRS,0,0,6,1,6.154E+12,6.154E+12,,,,,,,,
2630,,FOOD & CONDIMENTS:,DEVON KING'S OIL 90ML,DEVON KING'S OIL 90ML,0,0,4,1,6.154E+12,6.154E+12,,,,,,,,
2631,,FOOD & CONDIMENTS:,DEVON KING'S OIL 1LT,DEVON KING'S OIL 1LT,0,0,29,1,6.154E+12,6.154E+12,,,,,,,,
2632,,FOOD & CONDIMENTS:,DEVON KING'S OIL POUCH 1000ML,DEVON KING'S OIL POUCH 1000ML,0,0,24,1,6.154E+12,6.154E+12,,,,,,,,
2633,,FOOD & CONDIMENTS:,MAMADOR VEGETABLE OIL 900ML,MAMADOR VEGETABLE OIL 900ML,0,0,12,1,6.154E+12,6.154E+12,,,,,,,,
2634,,FOOD & CONDIMENTS:,MAMADOR PURE VEGETABLE OIL 500ML,MAMADOR PURE VEGETABLE OIL 500ML,0,0,32,1,6.154E+12,6.154E+12,,,,,,,,
2636,,FOOD & CONDIMENTS:,GOLDEN PENNY PURE VEGETABLE OIL 2.75LT,GOLDEN PENNY PURE VEGETABLE OIL 2.75LT,0,0,6,1,6.154E+12,6.154E+12,,,,,,,,
2637,,FOOD & CONDIMENTS:,GOLDEN PENNY PURE VEGETABLE OIL 4LTR,GOLDEN PENNY PURE VEGETABLE OIL 4LTR,0,0,4,1,6.154E+12,6.154E+12,,,,,,,,
2638,,FOOD & CONDIMENTS:,GOLDEN PENNY PURE SOYA OIL 1LTR,GOLDEN PENNY PURE SOYA OIL 1LTR,0,0,5,1,6.154E+12,6.154E+12,,,,,,,,
2639,,FOOD & CONDIMENTS:,GOLDEN PENNY PURE SOYA OIL 2.75LTRS,GOLDEN PENNY PURE SOYA OIL 2.75LTRS,0,0,3,1,6.154E+12,6.154E+12,,,,,,,,
2641,,FOOD & CONDIMENTS:,GOLDEN PENNY PAST TWIST 200G,GOLDEN PENNY PAST TWIST 200G,0,0,7,1,6.154E+12,6.154E+12,,,,,,,,
2642,,FOOD & CONDIMENTS:,GOLDEN PENNY SPREAD 900G,GOLDEN PENNY SPREAD 900G,0,0,2,1,6.154E+12,6.154E+12,,,,,,,,
2644,,FOOD & CONDIMENTS:,TASTY TOM SACHET TOMATO 70G,TASTY TOM SACHET TOMATO 70G,0,0,152,1,6.154E+12,6.154E+12,,,,,,,,
2645,,FOOD & CONDIMENTS:,TASTY TOM PEPPE & ONION SACHET TOMATO 70G,TASTY TOM PEPPE & ONION SACHET TOMATO 70G,0,0,317,1,6.154E+12,6.154E+12,,,,,,,,
2648,,FOOD & CONDIMENTS:,TASTY TOM JOLLOF MIX SACHET 70G,TASTY TOM JOLLOF MIX SACHET 70G,0,0,74,1,6.154E+12,6.154E+12,,,,,,,,
2650,,FOOD & CONDIMENTS:,TASTY TOM 2IN1 SEASONING POWDER BEEF SACHET 11G,TASTY TOM 2IN1 SEASONING POWDER BEEF SACHET 11G,0,0,41,1,6.154E+12,6.154E+12,,,,,,,,
2657,,FOOD & CONDIMENTS:,AUNTIE B PASTA SPAGHETTI 500G,AUNTIE B PASTA SPAGHETTI 500G,0,0,506,1,6.154E+12,6.154E+12,,,,,,,,
2658,,FOOD & CONDIMENTS:,AUNTIE B PASTA SPAGHETTI SLIM 500G,AUNTIE B PASTA SPAGHETTI SLIM 500G,0,0,25,1,6.154E+12,6.154E+12,,,,,,,,
266,,PROVISIONS,SKIPPY PEANUT BUTTER 462G,SKIPPY PEANUT BUTTER 462G,0,0,13,1,37600110723,37600110723,,,,,,,,
2667,,FOOD & CONDIMENTS:,INDOMIE RELISH SEA FOOD DELIGHT 120G,INDOMIE RELISH SEA FOOD DELIGHT 120G,0,0,30,1,6.154E+12,6.154E+12,,,,,,,,
2669,,FOOD & CONDIMENTS:,INDOMIE BELLEFULL CHICKEN NOODLES 280G,INDOMIE BELLEFULL CHICKEN NOODLES 280G,0,0,228,1,6.154E+12,6.154E+12,,,,,,,,
267,,PROVISIONS,SKIPPY PEANUT BUTTER 462G,SKIPPY PEANUT BUTTER 462G,0,0,5,1,37600110754,37600110754,,,,,,,,
2672,,FOOD & CONDIMENTS:,INDOMIE CRAYFISH NOODLES 70G,INDOMIE CRAYFISH NOODLES 70G,0,0,558,1,6.154E+12,6.154E+12,,,,,,,,
2676,,FOOD & CONDIMENTS:,DE RICA TOMATO MIX PASTE POUNCH 210G,DE RICA TOMATO MIX PASTE POUNCH 210G,0,0,33,1,6.154E+12,6.154E+12,,,,,,,,
2677,,FOOD & CONDIMENTS:,DERICA TOMATO POUCH 4OOG,DERICA TOMATO POUCH 4OOG,0,0,17,1,6.154E+12,6.154E+12,,,,,,,,
268,,PROVISIONS,SKIPPY PEANUT BUTTER 1.36KG,SKIPPY PEANUT BUTTER 1.36KG,0,0,2,1,37600223324,37600223324,,,,,,,,
2685,,FOOD & CONDIMENTS:,LAMIS CINNAMON STICK 50G,LAMIS CINNAMON STICK 50G,0,0,14,1,6.154E+12,6.154E+12,,,,,,,,
2686,,FOOD & CONDIMENTS:,FROLIC TOMATO KETCHUP 1KG,FROLIC TOMATO KETCHUP 1KG,0,0,19,1,6.154E+12,6.154E+12,,,,,,,,
2688,,FOOD & CONDIMENTS:,FROLIC MAYONNAISE 470G,FROLIC MAYONNAISE 470G,0,0,3,1,6.154E+12,6.154E+12,,,,,,,,
2689,,FOOD & CONDIMENTS:,FROLIC MAYONNISE 235G,FROLIC MAYONNISE 235G,0,0,31,1,6.154E+12,6.154E+12,,,,,,,,
269,,PROVISIONS,SKIPPY EXTRA CRUNCHY SUPER CHUNK PEANUT BUTTER 1.3,SKIPPY EXTRA CRUNCHY SUPER CHUNK PEANUT BUTTER 1.3,0,0,1,1,37600223348,37600223348,,,,,,,,
2692,,FOOD & CONDIMENTS:,FROLIC BARBECUE SAUCE 410G,FROLIC BARBECUE SAUCE 410G,0,0,22,1,6.154E+12,6.154E+12,,,,,,,,
2694,,FOOD & CONDIMENTS:,FROLIC SALAD CREAM SALAD DRESSING 250G,FROLIC SALAD CREAM SALAD DRESSING 250G,0,0,34,1,6.154E+12,6.154E+12,,,,,,,,
2695,,FOOD & CONDIMENTS:,LAZIZ VEGETABLE OIL 750ML,LAZIZ VEGETABLE OIL 750ML,0,0,17,1,6.154E+12,6.154E+12,,,,,,,,
2698,,FOOD & CONDIMENTS:,LAZIZ PURE VEGETABLE OIL 1.6LTR,LAZIZ PURE VEGETABLE OIL 1.6LTR,0,0,5,1,6.154E+12,6.154E+12,,,,,,,,
2700,,FOOD & CONDIMENTS:,WINNER PURE SOYA OIL 3LTRS,WINNER PURE SOYA OIL 3LTRS,0,0,3,1,6.154E+12,6.154E+12,,,,,,,,
2702,,FOOD & CONDIMENTS:,LAZIZ SALAD CREAM 285G,LAZIZ SALAD CREAM 285G,0,0,45,1,6.154E+12,6.154E+12,,,,,,,,
2704,,FOOD & CONDIMENTS:,LAZIZ TOMATO KETCHUP 500G,LAZIZ TOMATO KETCHUP 500G,0,0,3,1,6.154E+12,6.154E+12,,,,,,,,
2706,,FOOD & CONDIMENTS:,LAZIZ REFINED SOYA OIL PURE VEGETABLE 1.3LT,LAZIZ REFINED SOYA OIL PURE VEGETABLE 1.3LT,0,0,1,1,6.154E+12,6.154E+12,,,,,,,,
2709,,FOOD & CONDIMENTS:,BAKEFIELD AKARA MIX 420G,BAKEFIELD AKARA MIX 420G,0,0,3,1,6.154E+12,6.154E+12,,,,,,,,
2710,,FOOD & CONDIMENTS:,NUTZY PEANUT SPREAD HONEY 227G,NUTZY PEANUT SPREAD HONEY 227G,0,0,11,1,6.154E+12,6.154E+12,,,,,,,,
2716,,FOOD & CONDIMENTS:,KNORR BEEF SEASONING 50CUBE 400G,KNORR BEEF SEASONING 50CUBE 400G,0,0,14,1,6.154E+12,6.154E+12,,,,,,,,
2719,,FOOD & CONDIMENTS:,KNORR CHICKEN SEASONING POWDER 400G,KNORR CHICKEN SEASONING POWDER 400G,0,0,74,1,6.154E+12,6.154E+12,,,,,,,,
2725,,FOOD & CONDIMENTS:,CHIKKI CHICKEN FLAVOUR NOODLE 70G,CHIKKI CHICKEN FLAVOUR NOODLE 70G,0,0,115,1,6.154E+12,6.154E+12,,,,,,,,
2726,,FOOD & CONDIMENTS:,CHIKKI CHICKEN FLAVOUR NOODLES 100G,CHIKKI CHICKEN FLAVOUR NOODLES 100G,0,0,116,1,6.154E+12,6.154E+12,,,,,,,,
2729,,FOOD & CONDIMENTS:,GOLDEN PENNY NOODLES GOAT MEAT PEPPER SOUP 70G,GOLDEN PENNY NOODLES GOAT MEAT PEPPER SOUP 70G,0,0,519,1,6.154E+12,6.154E+12,,,,,,,,
273,,PROVISIONS,PRINGLES PIZZA 158G,PRINGLES PIZZA 158G,0,0,7,1,38000138638,38000138638,,,,,,,,
2730,,FOOD & CONDIMENTS:,CHECKERS CUSTARD 3IN1 PAP JAR 400G,CHECKERS CUSTARD 3IN1 PAP JAR 400G,0,0,2,1,6.154E+12,6.154E+12,,,,,,,,
2731,,FOOD & CONDIMENTS:,CHECKERS CUSTARD 3IN1 PAP POUCH 400G,CHECKERS CUSTARD 3IN1 PAP POUCH 400G,0,0,2,1,6.154E+12,6.154E+12,,,,,,,,
2734,,FOOD & CONDIMENTS:,FROLIC TOMATO KETCHUP 300G,FROLIC TOMATO KETCHUP 300G,0,0,36,1,6.154E+12,6.154E+12,,,,,,,,
274,,PROVISIONS,PRINGLES RANCH 158G,PRINGLES RANCH 158G,0,0,4,1,38000138720,38000138720,,,,,,,,
2743,,FOOD & CONDIMENTS:,ADDME CLASSIC SEASONING SATCHET 16G,ADDME CLASSIC SEASONING SATCHET 16G,0,0,26,1,6.154E+12,6.154E+12,,,,,,,,
2745,,FOOD & CONDIMENTS:,ADDME CHICKEN SEASONING SATCHET 16G,ADDME CHICKEN SEASONING SATCHET 16G,0,0,117,1,6.154E+12,6.154E+12,,,,,,,,
2747,,FOOD & CONDIMENTS:,ADDME SEASONING POWDER CHICKEN FLAVOUR 8G,ADDME SEASONING POWDER CHICKEN FLAVOUR 8G,0,0,214,1,6.154E+12,6.154E+12,,,,,,,,
275,,PROVISIONS,KELLOG'S FROSTED FLAKES MISSION TIGER 1.56KG,KELLOG'S FROSTED FLAKES MISSION TIGER 1.56KG,0,0,1,1,38000146367,38000146367,,,,,,,,
2751,,FOOD & CONDIMENTS:,ADDME SEASONING POWDER BEEF FLAVOUR 8G,ADDME SEASONING POWDER BEEF FLAVOUR 8G,0,0,153,1,6.154E+12,6.154E+12,,,,,,,,
2752,,FOOD & CONDIMENTS:,ADDME SEASONING CUBE CHICKEN FLAVOUR 80G,ADDME SEASONING CUBE CHICKEN FLAVOUR 80G,0,0,35,1,6.154E+12,6.154E+12,,,,,,,,
2753,,FOOD & CONDIMENTS:,ADDME SEASONING CUBE BEEF FLAVOUR 80G,ADDME SEASONING CUBE BEEF FLAVOUR 80G,0,0,23,1,6.154E+12,6.154E+12,,,,,,,,
2755,,FOOD & CONDIMENTS:,ADDME PASTAMATE MIXED DRIED VEGGIES+RED SAUCE MIX,ADDME PASTAMATE MIXED DRIED VEGGIES+RED SAUCE MIX,0,0,10,1,6.154E+12,6.154E+12,,,,,,,,
2757,,FOOD & CONDIMENTS:,WABIM'S OLOYO GARI 1KG,WABIM'S OLOYO GARI 1KG,0,0,11,1,6.15483E+12,6.15483E+12,,,,,,,,
2763,,FOOD & CONDIMENTS:,BAKER'S CHOICE BICARBONATE BAKING SODA 200G,BAKER'S CHOICE BICARBONATE BAKING SODA 200G,0,0,11,1,6.156E+12,6.156E+12,,,,,,,,
2769,,FOOD & CONDIMENTS:,HONEYWELL SEMOLINA 1KG,HONEYWELL SEMOLINA 1KG,0,0,9,1,6.156E+12,6.156E+12,,,,,,,,
2770,,FOOD & CONDIMENTS:,HONEYWELL SEMOLINA 2KG,HONEYWELL SEMOLINA 2KG,0,0,51,1,6.156E+12,6.156E+12,,,,,,,,
2771,,FOOD & CONDIMENTS:,HONEYWELL WHOLE WHEAT MEAL 1KG,HONEYWELL WHOLE WHEAT MEAL 1KG,0,0,17,1,6.156E+12,6.156E+12,,,,,,,,
2772,,FOOD & CONDIMENTS:,HONEYWELL WHOLE WHEAT 2KG,HONEYWELL WHOLE WHEAT 2KG,0,0,7,1,6.156E+12,6.156E+12,,,,,,,,
2774,,FOOD & CONDIMENTS:,HONEYWELL SPAGHETTI 500G,HONEYWELL SPAGHETTI 500G,0,0,13,1,6.156E+12,6.156E+12,,,,,,,,
2775,,FOOD & CONDIMENTS:,HONEYWELL SPAGHETTI SLIM 500G,HONEYWELL SPAGHETTI SLIM 500G,0,0,195,1,6.156E+12,6.156E+12,,,,,,,,
2776,,FOOD & CONDIMENTS:,HONEYWELL MACARONI 500G,HONEYWELL MACARONI 500G,0,0,10,1,6.156E+12,6.156E+12,,,,,,,,
2779,,FOOD & CONDIMENTS:,GOLDEN PENNY SPAGHETTI 500G,GOLDEN PENNY SPAGHETTI 500G,0,0,692,1,6.156E+12,6.156E+12,,,,,,,,
2780,,FOOD & CONDIMENTS:,GOLDEN PENNY SPAGHETTINI 500G,GOLDEN PENNY SPAGHETTINI 500G,0,0,713,1,6.156E+12,6.156E+12,,,,,,,,
2782,,FOOD & CONDIMENTS:,GOLDEN PENNY MACARONI 500G,GOLDEN PENNY MACARONI 500G,0,0,1,1,6.156E+12,6.156E+12,,,,,,,,
2783,,FOOD & CONDIMENTS:,GOLDEN PENNY PASTA TWIST 500G,GOLDEN PENNY PASTA TWIST 500G,0,0,4,1,6.156E+12,6.156E+12,,,,,,,,
2786,,FOOD & CONDIMENTS:,MAMA DOC SELF RAISING FLOUR 650G,MAMA DOC SELF RAISING FLOUR 650G,0,0,12,1,6.156E+12,6.156E+12,,,,,,,,
2789,,FOOD & CONDIMENTS:,MAMA DOC CREPE MIX 300G,MAMA DOC CREPE MIX 300G,0,0,1,1,6.156E+12,6.156E+12,,,,,,,,
2791,,FOOD & CONDIMENTS:,GOLDEN PENNY COUSCOUS 500G,GOLDEN PENNY COUSCOUS 500G,0,0,1,1,6.156E+12,6.156E+12,,,,,,,,
2793,,FOOD & CONDIMENTS:,GOLDEN PENNY SEMOVITA 2KG,GOLDEN PENNY SEMOVITA 2KG,0,0,9,1,6.156E+12,6.156E+12,,,,,,,,
2794,,FOOD & CONDIMENTS:,GOLDEN PENNY SEMOVITA 1KG,GOLDEN PENNY SEMOVITA 1KG,0,0,6,1,6.156E+12,6.156E+12,,,,,,,,
2795,,FOOD & CONDIMENTS:,GOLDEN PENNY SEMOVITA 500G,GOLDEN PENNY SEMOVITA 500G,0,0,40,1,6.156E+12,6.156E+12,,,,,,,,
2796,,FOOD & CONDIMENTS:,AACE FOODS CHILI PEPPER POWDER 60G,AACE FOODS CHILI PEPPER POWDER 60G,0,0,3,1,6.156E+12,6.156E+12,,,,,,,,
28,,VILLAGE MARKET,CABBAGE SMALL,CABBAGE SMALL,0,0,3,1,21404,21404,,,,,,,,
2800,,FOOD & CONDIMENTS:,AACE FOODS PEPPER SOUP SPICE MIX 70G,AACE FOODS PEPPER SOUP SPICE MIX 70G,0,0,4,1,6.156E+12,6.156E+12,,,,,,,,
2807,,FOOD & CONDIMENTS:,AACE FOODS CINNAMON POWDER 60G,AACE FOODS CINNAMON POWDER 60G,0,0,6,1,6.156E+12,6.156E+12,,,,,,,,
2809,,FOOD & CONDIMENTS:,AACE FOODS TURMERIC POWDER 70G,AACE FOODS TURMERIC POWDER 70G,0,0,2,1,6.156E+12,6.156E+12,,,,,,,,
281,,PROVISIONS,KELLOGG'S FROOT LOOPS SWEETENED MULTI GRAIN CEREAL,KELLOGG'S FROOT LOOPS SWEETENED MULTI GRAIN CEREAL,0,0,2,1,38000991608,38000991608,,,,,,,,
2811,,FOOD & CONDIMENTS:,AACE FOODS THYME SPICE 30G,AACE FOODS THYME SPICE 30G,0,0,6,1,6.156E+12,6.156E+12,,,,,,,,
2815,,FOOD & CONDIMENTS:,RELISH BEEF FLAVOUR WITH SOYA CHUNKS 120G,RELISH BEEF FLAVOUR WITH SOYA CHUNKS 120G,0,0,41,1,6.156E+12,6.156E+12,,,,,,,,
2817,,FOOD & CONDIMENTS:,POWER OIL VEGETABLE 75CL,POWER OIL VEGETABLE 75CL,0,0,145,1,6.156E+12,6.156E+12,,,,,,,,
2818,,FOOD & CONDIMENTS:,POWER OIL PURE VEGETABLE OIL 3LTR,POWER OIL PURE VEGETABLE OIL 3LTR,0,0,9,1,6.156E+12,6.156E+12,,,,,,,,
2819,,FOOD & CONDIMENTS:,EMPEROR PURE VEGETABLE OIL 5LTR,EMPEROR PURE VEGETABLE OIL 5LTR,0,0,2,1,6.156E+12,6.156E+12,,,,,,,,
2823,,FOOD & CONDIMENTS:,SPICITY CHICKEN SEASONING 10G,SPICITY CHICKEN SEASONING 10G,0,0,97,1,6.156E+12,6.156E+12,,,,,,,,
2824,,FOOD & CONDIMENTS:,LARSOR BEEF SEASONING 100G,LARSOR BEEF SEASONING 100G,0,0,5,1,6.156E+12,6.156E+12,,,,,,,,
2828,,FOOD & CONDIMENTS:,TIGER GARLIC POWDER 100G,TIGER GARLIC POWDER 100G,0,0,13,1,6.156E+12,6.156E+12,,,,,,,,
2829,,FOOD & CONDIMENTS:,TIGER CURRY GOLD 50G,TIGER CURRY GOLD 50G,0,0,20,1,6.156E+12,6.156E+12,,,,,,,,
2830,,FOOD & CONDIMENTS:,LARSOR FRIED RICE SEASONING 10G,LARSOR FRIED RICE SEASONING 10G,0,0,42,1,6.156E+12,6.156E+12,,,,,,,,
2831,,FOOD & CONDIMENTS:,LARSOR PEPPERSOUP SEASONING SACHET 10G,LARSOR PEPPERSOUP SEASONING SACHET 10G,0,0,85,1,6.156E+12,6.156E+12,,,,,,,,
2832,,FOOD & CONDIMENTS:,EUROMA BAY LEAVES 125G,EUROMA BAY LEAVES 125G,0,0,6,1,6.156E+12,6.156E+12,,,,,,,,
2839,,FOOD & CONDIMENTS:,ERISCO CURRY SEASONING POWDER SACHET 5G,ERISCO CURRY SEASONING POWDER SACHET 5G,0,0,341,1,6.156E+12,6.156E+12,,,,,,,,
2844,,FOOD & CONDIMENTS:,ERISCO TOMATO PASTE SACHET 65G,ERISCO TOMATO PASTE SACHET 65G,0,0,59,1,6.156E+12,6.156E+12,,,,,,,,
2845,,FOOD & CONDIMENTS:,RIC-GIKO TOMATO PASTE SACHET 70G,RIC-GIKO TOMATO PASTE SACHET 70G,0,0,130,1,6.156E+12,6.156E+12,,,,,,,,
2846,,FOOD & CONDIMENTS:,NAGIKO TOMATO MIX SACHET 70G,NAGIKO TOMATO MIX SACHET 70G,0,0,83,1,6.156E+12,6.156E+12,,,,,,,,
2848,,FOOD & CONDIMENTS:,TOMAGOOD TOMATO MIX TIN 210G,TOMAGOOD TOMATO MIX TIN 210G,0,0,6,1,6.156E+12,6.156E+12,,,,,,,,
2851,,FOOD & CONDIMENTS:,INDOMIE CHICKEN NOODLES 100G,INDOMIE CHICKEN NOODLES 100G,0,0,717,1,6.156E+12,6.156E+12,,,,,,,,
2853,,FOOD & CONDIMENTS:,MINIMIE NOODLES PARTY JOLLOF FLAVOR 70G,MINIMIE NOODLES PARTY JOLLOF FLAVOR 70G,0,0,1,1,6.156E+12,6.156E+12,,,,,,,,
2858,,FOOD & CONDIMENTS:,INDOMIE NOODLES CHICKEN PEPPER SOUP FLAVOUR 70G,INDOMIE NOODLES CHICKEN PEPPER SOUP FLAVOUR 70G,0,0,854,1,6.156E+12,6.156E+12,,,,,,,,
2860,,FOOD & CONDIMENTS:,MINIMIE NOODLES SLUPPY CHICKEN 70G,MINIMIE NOODLES SLUPPY CHICKEN 70G,0,0,50,1,6.156E+12,6.156E+12,,,,,,,,
2861,,FOOD & CONDIMENTS:,MINIMIE NOODLES SLUPPY CHICKEN 100G,MINIMIE NOODLES SLUPPY CHICKEN 100G,0,0,31,1,6.156E+12,6.156E+12,,,,,,,,
2862,,FOOD & CONDIMENTS:,MINIMIE SLURPY CHICKEN NOODLES 120G,MINIMIE SLURPY CHICKEN NOODLES 120G,0,0,479,1,6.156E+12,6.156E+12,,,,,,,,
2863,,FOOD & CONDIMENTS:,ERISCO TOMATO MIX WITH ONIO CHICKEN SACHET 70G,ERISCO TOMATO MIX WITH ONIO CHICKEN SACHET 70G,0,0,146,1,6.156E+12,6.156E+12,,,,,,,,
2866,,FOOD & CONDIMENTS:,LAZIZ VEGETABLE OIL 5LTRS,LAZIZ VEGETABLE OIL 5LTRS,0,0,1,1,6.156E+12,6.156E+12,,,,,,,,
2868,,FOOD & CONDIMENTS:,WINNER 100% PURE SOYA OIL 5LT,WINNER 100% PURE SOYA OIL 5LT,0,0,4,1,6.156E+12,6.156E+12,,,,,,,,
2873,,FOOD & CONDIMENTS:,LAZIZ VEGETABLE OIL 3LTRS,LAZIZ VEGETABLE OIL 3LTRS,0,0,4,1,6.156E+12,6.156E+12,,,,,,,,
2877,,FOOD & CONDIMENTS:,INDOMIE CHICKEN HUNGRY MAN SIZE 180G,INDOMIE CHICKEN HUNGRY MAN SIZE 180G,0,0,279,1,6.156E+12,6.156E+12,,,,,,,,
2888,,FOOD & CONDIMENTS:,SPICITY STEW & JOLLOF 10G,SPICITY STEW & JOLLOF 10G,0,0,138,1,6.156E+12,6.156E+12,,,,,,,,
2889,,FOOD & CONDIMENTS:,SPICITY CHICKEN SEASONING POWDER 100G,SPICITY CHICKEN SEASONING POWDER 100G,0,0,6,1,6.156E+12,6.156E+12,,,,,,,,
2890,,FOOD & CONDIMENTS:,SPICITY SEASONING STEW& JOLLOF 100G,SPICITY SEASONING STEW& JOLLOF 100G,0,0,19,1,6.156E+12,6.156E+12,,,,,,,,
2891,,FOOD & CONDIMENTS:,SPICITY FRIED RICE SEASONING 10G,SPICITY FRIED RICE SEASONING 10G,0,0,33,1,6.156E+12,6.156E+12,,,,,,,,
2892,,FOOD & CONDIMENTS:,SPICITY SEASONING POWDER FRIED RICE 100G,SPICITY SEASONING POWDER FRIED RICE 100G,0,0,23,1,6.156E+12,6.156E+12,,,,,,,,
2896,,FOOD & CONDIMENTS:,EUROMA AROMATIC HERB BAY LEAVES 50G,EUROMA AROMATIC HERB BAY LEAVES 50G,0,0,5,1,6.156E+12,6.156E+12,,,,,,,,
290,,PROVISIONS,NESTLE COFEE MATE 1.5KG,NESTLE COFEE MATE 1.5KG,0,0,1,1,50000302116,50000302116,,,,,,,,
2902,,FOOD & CONDIMENTS:,TIWA N TIWA GARRI 3KG,TIWA N TIWA GARRI 3KG,0,0,2,1,6.156E+12,6.156E+12,,,,,,,,
2903,,FOOD & CONDIMENTS:,TIWA 'N' TIWA HONEY BEANS 3.2KG,TIWA 'N' TIWA HONEY BEANS 3.2KG,0,0,11,1,6.156E+12,6.156E+12,,,,,,,,
2904,,FOOD & CONDIMENTS:,TIWA 'N' TIWA WHOLE BROWN BEANS 2.5KG,TIWA 'N' TIWA WHOLE BROWN BEANS 2.5KG,0,0,12,1,6.156E+12,6.156E+12,,,,,,,,
2906,,FOOD & CONDIMENTS:,POWER OIL 1LTR,POWER OIL 1LTR,0,0,1,1,6.156E+12,6.156E+12,,,,,,,,
2908,,FOOD & CONDIMENTS:,POWER OIL SACHET 110ML,POWER OIL SACHET 110ML,0,0,110,1,6.156E+12,6.156E+12,,,,,,,,
2910,,FOOD & CONDIMENTS:,POWER OIL SATCHET 45CL,POWER OIL SATCHET 45CL,0,0,216,1,6.156E+12,6.156E+12,,,,,,,,
2912,,FOOD & CONDIMENTS:,POWER OIL 4.5LTRS,POWER OIL 4.5LTRS,0,0,3,1,6.156E+12,6.156E+12,,,,,,,,
2913,,FOOD & CONDIMENTS:,POWER OIL PURE VEGETABLE OIL 1.4LTR,POWER OIL PURE VEGETABLE OIL 1.4LTR,0,0,97,1,6.156E+12,6.156E+12,,,,,,,,
2914,,FOOD & CONDIMENTS:,POWER OIL 2.6LT,POWER OIL 2.6LT,0,0,3,1,6.156E+12,6.156E+12,,,,,,,,
2917,,FOOD & CONDIMENTS:,PALLY AGRO BANGA PALM FRUIT EXTRACTS 800G,PALLY AGRO BANGA PALM FRUIT EXTRACTS 800G,0,0,4,1,6.156E+12,6.156E+12,,,,,,,,
2918,,FOOD & CONDIMENTS:,PALLY AGRO BANGA OIL EXTRACTS TIN 400G,PALLY AGRO BANGA OIL EXTRACTS TIN 400G,0,0,21,1,6.156E+12,6.156E+12,,,,,,,,
292,,PROVISIONS,NESTLE COFFEE MATE CARAMEL LATTE 425.2G,NESTLE COFFEE MATE CARAMEL LATTE 425.2G,0,0,13,1,50000602360,50000602360,,,,,,,,
2926,,FOOD & CONDIMENTS:,FARMTIME FOOD BEANS FLOUR 500G,FARMTIME FOOD BEANS FLOUR 500G,0,0,4,1,6.156E+12,6.156E+12,,,,,,,,
2927,,FOOD & CONDIMENTS:,FARMTIME FOOD CASSAVA FLOUR 2KG,FARMTIME FOOD CASSAVA FLOUR 2KG,0,0,2,1,6.156E+12,6.156E+12,,,,,,,,
2928,,FOOD & CONDIMENTS:,FARMTIME FOOD PLANTAIN FLOUR 1KG,FARMTIME FOOD PLANTAIN FLOUR 1KG,0,0,5,1,6.156E+12,6.156E+12,,,,,,,,
2929,,FOOD & CONDIMENTS:,DIVA CORN FLOUR 350G,DIVA CORN FLOUR 350G,0,0,11,1,6.156E+12,6.156E+12,,,,,,,,
298,,PROVISIONS,AHMAD TEA PEACH & PASSION FRUIT,AHMAD TEA PEACH & PASSION FRUIT,0,0,6,1,54881006996,54881006996,,,,,,,,
2982,,FOOD & CONDIMENTS:,AMAKEL HONEY BEANS (OLOYIN) 1KG,AMAKEL HONEY BEANS (OLOYIN) 1KG,0,0,7,1,6.156E+12,6.156E+12,,,,,,,,
